"entity_type","bundle",deleted,entity_id,revision_id,"language",delta,"field_hebrew_name_value","field_hebrew_name_format"
"node","person",0,1492,1492,"und",0,"מענדל בר\"א",NULL
"node","person",0,1493,1493,"und",0,"מענדל בר\"א בק\"ב",NULL
"node","person",0,1494,1494,"und",0,"מענדל בר\"י",NULL
"node","person",0,1495,1495,"und",0,"מענדל בר\"י כ\"ץ",NULL
"node","person",0,1496,1496,"und",0,"מענדל בר\"ן",NULL
"node","person",0,1497,1497,"und",0,"מענדל ברעסלוי בק\"ב",NULL
"node","person",0,1498,1498,"und",0,"מענדל ווערטהיימר",NULL
"node","person",0,1499,1499,"und",0,"מענדל זעללער",NULL
"node","person",0,1500,1500,"und",0,"מענדל ליידסדורף",NULL
"node","person",0,1501,1501,"und",0,"מענדל ליידסדורף",NULL
"node","person",0,1502,1502,"und",0,"מענדל עטטינגר",NULL
"node","person",0,1503,1503,"und",0,"מענדל שפירא",NULL
"node","person",0,1504,1504,"und",0,"מענדלסזאהן, יוסף",NULL
"node","person",0,1505,1505,"und",0,"מענץ, אברהם יוסף (החכם המהנדס)",NULL
"node","person",0,1509,1509,"und",0,"מרגליות, יהודה ליב בן אשר זליג (אב\"ד בק\"ק בוזנאב)",NULL
"node","person",0,1510,1510,"und",0,"מרדכי (בע\"מ שער המלך)",NULL
"node","person",0,1511,1511,"und",0,"מרדכי (בע\"מ שער המלך)",NULL
"node","person",0,1512,1512,"und",0,"מרדכי (רב, אב\"ד)",NULL
"node","person",0,1513,1513,"und",0,"מרדכי (בע\"מ שער המלך)",NULL
"node","person",0,1514,1514,"und",0,"מרדכי איידלין",NULL
"node","person",0,1515,1515,"und",0,"מרדכי ב\"מ שלום",NULL
"node","person",0,1516,1516,"und",0,"מרדכי ב\"ר יואל כ\"ץ בפד\"א",NULL
"node","person",0,1517,1517,"und",0,"מרדכי בורמט",NULL
"node","person",0,1518,1518,"und",0,"מרדכי בלאך",NULL
"node","person",0,1519,1519,"und",0,"מרדכי במהורר יעקב ז\"ל",NULL
"node","person",0,1521,1521,"und",0,"מרדכי בר\"י שלעזינגר בה\"ב",NULL
"node","person",0,1522,1522,"und",0,"מרדכי בר\"ש",NULL
"node","person",0,1523,1523,"und",0,"מרדכי האדאראווער",NULL
"node","person",0,1524,1524,"und",0,"מרדכי הירץ",NULL
"node","person",0,1525,1525,"und",0,"מרדכי וועלי בק\"ב",NULL
"node","person",0,1526,1526,"und",0,"מרדכי זאב (נוטה לשבת עיר... לבוב)",NULL
"node","person",0,1527,1527,"und",0,"מרדכי זאב",NULL
"node","person",0,1528,1528,"und",0,"מרדכי לוי",NULL
"node","person",0,1529,1529,"und",0,"מרדכי לעוונשטאם",NULL
"node","person",0,1530,1530,"und",0,"מרדכי מאוש גואהלענער",NULL
"node","person",0,1531,1531,"und",0,"מרדכי מגלוסק",NULL
"node","person",0,1532,1532,"und",0,"מרדכי מייזיל",NULL
"node","person",0,1533,1533,"und",0,"מרדכי פערלהעפטער",NULL
"node","person",0,1534,1534,"und",0,"מרדכי צבי הירש ביק",NULL
"node","person",0,1535,1535,"und",0,"מרדכי רופא",NULL
"node","person",0,1536,1536,"und",0,"מרים",NULL
"node","person",0,1537,1537,"und",0,"מרים איציג (אשת ר' דניאל יפה)",NULL
"node","person",0,1538,1538,"und",0,"מרש, חיים בר\"א",NULL
"node","person",0,1539,1539,"und",0,"משה איסר אבאמארע",NULL
"node","person",0,1540,1540,"und",0,"משה אפנהיים בק\"ב",NULL
"node","person",0,1541,1541,"und",0,"משה ב\"ר ליזר",NULL
"node","person",0,1542,1542,"und",0,"משה ב\"רר א\"ר",NULL
"node","person",0,1543,1543,"und",0,"משה בורג",NULL
"node","person",0,1544,1544,"und",0,"משה ביג",NULL
"node","person",0,1545,1545,"und",0,"משה בישיטץ",NULL
"node","person",0,1546,1546,"und",0,"משה בישיטץ",NULL
"node","person",0,1547,1547,"und",0,"משה בן מהו' יודא ליב (דרוקר [מזאלקווא, ולע\"ע פה ק\"ק ברלין])",NULL
"node","person",0,1548,1548,"und",0,"משה בן שמואל כץ ריטשוואל",NULL
"node","person",0,1549,1549,"und",0,"משה בר\"א צבי",NULL
"node","person",0,1550,1550,"und",0,"משה בר\"ד פ\"ל",NULL
"node","person",0,1551,1551,"und",0,"משה בר\"ד פ\"ל",NULL
"node","person",0,1552,1552,"und",0,"משה בר\"ד פ\"ל",NULL
"node","person",0,1554,1554,"und",0,"משה בר\"ט שמש בא\"ד",NULL
"node","person",0,1555,1555,"und",0,"אולמן (אולמא), משה בר\"י",NULL
"node","person",0,1556,1556,"und",0,"משה בר\"ל קאסל מק\"ב",NULL
"node","person",0,1557,1557,"und",0,"משה בר\"מ ה\"ב",NULL
"node","person",0,1558,1558,"und",0,"משה בר\"ן",NULL
"node","person",0,1559,1559,"und",0,"משה גונצנהויזן",NULL
"node","person",0,1560,1560,"und",0,"משה גוסדארף, פ\"ומ",NULL
"node","person",0,1561,1561,"und",0,"משה ה\"ש",NULL
"node","person",0,1562,1562,"und",0,"משה הירש קעניגסהאף",NULL
"node","person",0,1563,1563,"und",0,"משה העלפט",NULL
"node","person",0,1564,1564,"und",0,"משה וויזיל",NULL
"node","person",0,1565,1565,"und",0,"משה זלאטווי",NULL
"node","person",0,1566,1566,"und",0,"משה זלאטווי",NULL
"node","person",0,1567,1567,"und",0,"משה חלפן סג\"ל",NULL
"node","person",0,1568,1568,"und",0,"משה טובי'",NULL
"node","person",0,1569,1569,"und",0,"משה לאפיטינער",NULL
"node","person",0,1570,1570,"und",0,"משה ליב",NULL
"node","person",0,1571,1571,"und",0,"משה ליב פוקס",NULL
"node","person",0,1572,1572,"und",0,"משה ליב צורף (בחורי חמד)",NULL
"node","person",0,1573,1573,"und",0,"משה ליסא",NULL
"node","person",0,1574,1574,"und",0,"משה ליראחאווער",NULL
"node","person",0,1575,1575,"und",0,"משה מאיר פישלש",NULL
"node","person",0,1576,1576,"und",0,"משה מארקברייטר",NULL
"node","person",0,1577,1577,"und",0,"משה מדעסויא (מנדלסון, משה)",NULL
"node","person",0,1578,1578,"und",0,"משה מייער",NULL
"node","person",0,1579,1579,"und",0,"משה מינץ מבראד (אב\"ד ור\"מ דק\"ק אובין)",NULL
"node","person",0,1580,1580,"und",0,"משה מינץ מבראד (אב\"ד אובן)",NULL
"node","person",0,1581,1581,"und",0,"משה נ\"וו",NULL
"node","person",0,1582,1582,"und",0,"משה ע\"ש נחמן קארנפעלד",NULL
"node","person",0,1583,1583,"und",0,"משה פאלאק",NULL
"node","person",0,1584,1584,"und",0,"משה פליישער",NULL
"node","person",0,1585,1585,"und",0,"משה פנחס זאהן",NULL
"node","person",0,1587,1587,"und",0,"משה קינשבורג",NULL
"node","person",0,1588,1588,"und",0,"משה רוקה נחמי' לאקס",NULL
"node","person",0,1589,1589,"und",0,"משולם הלוי נ\"ש",NULL
"node","person",0,1590,1590,"und",0,"משלם זלמן הכהן (אב\"ד ור\"מ פה ק\"ק פיורדא ואגפי')",NULL
"node","person",0,1591,1591,"und",0,"משפחת איציג",NULL
"node","person",0,1592,1592,"und",0,"נאטהאן טורנויער",NULL
"node","person",0,1593,1593,"und",0,"נאטהאן מאייער",NULL
"node","person",0,1595,1595,"und",0,"נויאן, אברהם (פו\"ם)",NULL
"node","person",0,1596,1596,"und",0,"נח חיים צבי בן אברהם מאיר ברלין",NULL
"node","person",0,1597,1597,"und",0,"נחמי' גלויגא",NULL
"node","person",0,1598,1598,"und",0,"נחמן בק\"ק פלאצק",NULL
"node","person",0,1599,1599,"und",0,"נחמן פיניליס",NULL
"node","person",0,1600,1600,"und",0,"נחמן קראחמאלניק",NULL
"node","person",0,1601,1601,"und",0,"נטע אויברנדארף, גב\"צר",NULL
"node","person",0,1602,1602,"und",0,"נטע לאבעטהאל",NULL
"node","person",0,1603,1603,"und",0,"נטע מעזריטש בק\"ב",NULL
"node","person",0,1604,1604,"und",0,"נך, כ\"ד",NULL
"node","person",0,1606,1606,"und",0,"נעבל, אייזק",NULL
"node","person",0,1607,1607,"und",0,"נפתלי בהרב מו' לוי זצ\"ל",NULL
"node","person",0,1608,1608,"und",0,"נפתלי במהורר חיים סגל",NULL
"node","person",0,1609,1609,"und",0,"נפתלי הירץ אשכנזי (אב\"ד)",NULL
"node","person",0,1610,1610,"und",0,"נפתלי הירץ בן בנימן זאב (דיין ומ\"צ)",NULL
"node","person",0,1612,1612,"und",0,"נפתלי הירץ לבין קצעלינבוגין",NULL
"node","person",0,1613,1613,"und",0,"נפתלי הירץ מורא כהן",NULL
"node","person",0,1614,1614,"und",0,"נפתלי הירץ מעדלסהיים",NULL
"node","person",0,1615,1615,"und",0,"נפתלי הירש ב\"ר משה לבית קצנאלנבוגן (רב)",NULL
"node","person",0,1616,1616,"und",0,"נפתלי לבית לוי",NULL
"node","person",0,1617,1617,"und",0,"נתן ארענשטיין",NULL
"node","person",0,1618,1618,"und",0,"נתן בהגאו' מו' צבי (בע\"מ חכם צבי)",NULL
"node","person",0,1619,1619,"und",0,"נתן בהגאון מהר\"צ בע\"מ",NULL
"node","person",0,1620,1620,"und",0,"נתן בר\"ל מהלברשטט (מנהיג)",NULL
"node","person",0,1621,1621,"und",0,"נתן האמבערג",NULL
"node","person",0,1622,1622,"und",0,"נתן ווערטהיים",NULL
"node","person",0,1623,1623,"und",0,"נתן כ\"ץ",NULL
"node","person",0,1624,1624,"und",0,"נתן נטע (השר היועץ הנגיד המפורסם דובר טוב לעמו)",NULL
"node","person",0,1625,1625,"und",0,"נתן פאצדם",NULL
"node","person",0,1626,1626,"und",0,"נתנאל אשכנזי ווייל מפראג (רב)",NULL
"node","person",0,1627,1627,"und",0,"נתנאל בר\"מ",NULL
"node","person",0,1628,1628,"und",0,"סאטור (פו\"מ), ליפמן",NULL
"node","person",0,1629,1629,"und",0,"סאלאמאן ווארמסער",NULL
"node","person",0,1630,1630,"und",0,"סאלאמאן פרייזאך",NULL
"node","person",0,1631,1631,"und",0,"סאלאמאן פרעשעל (מעד' דאק' ק\"ק פענזיאנירטער קרייזארצט)",NULL
"node","person",0,1632,1632,"und",0,"סאלאמאן, עדלער פאן הערץ",NULL
"node","person",0,1633,1633,"und",0,"סאלם מיללער",NULL
"node","person",0,1634,1634,"und",0,"סאמועל אפפענהיים",NULL
"node","person",0,1635,1635,"und",0,"סאמועל גאטטליעב",NULL
"node","person",0,1636,1636,"und",0,"סאמועל דעטמטלד",NULL
"node","person",0,1637,1637,"und",0,"סאמועל טוגענדהאפט",NULL
"node","person",0,1638,1638,"und",0,"סאמועל טויבעס",NULL
"node","person",0,1639,1639,"und",0,"סאמועל קערן",NULL
"node","person",0,1640,1640,"und",0,"סיכאראפסקיע",NULL
"node","person",0,1641,1641,"und",0,"סימאן בעק",NULL
"node","person",0,1642,1642,"und",0,"סימאן לעמל",NULL
"node","person",0,1643,1643,"und",0,"סימאן פאפפער (ג' אבערלעהרער אן דער הויפטנורמאלשולע)",NULL
"node","person",0,1644,1644,"und",0,"סמטור, דוד",NULL
"node","person",0,1645,1645,"und",0,"סמטור, דוד",NULL
"node","person",0,1646,1646,"und",0,"סמטור, דוד",NULL
"node","person",0,1647,1647,"und",0,"סמטור, דוד",NULL
"node","person",0,1648,1648,"und",0,"סמטור, ליפמן",NULL
"node","person",0,1649,1649,"und",0,"סמטור, שמואל",NULL
"node","person",0,1650,1650,"und",0,"סעבאסטיאן זעעפעלד",NULL
"node","person",0,1651,1651,"und",0,"סענדער ריטטנער",NULL
"node","person",0,1652,1652,"und",0,"סענדר אקסענפעלד",NULL
"node","person",0,1653,1653,"und",0,"סענדר דירקהיים",NULL
"node","person",0,1654,1654,"und",0,"סענדר מאיר סענדר פריעדבערג",NULL
"node","person",0,1655,1655,"und",0,"סענדר סג\"ל",NULL
"node","person",0,1656,1656,"und",0,"עזריאל בר\"י",NULL
"node","person",0,1657,1657,"und",0,"עזריאל ווירמש בפפ\"ד",NULL
"node","person",0,1658,1658,"und",0,"עזריאל ווירמש בפפ\"ד",NULL
"node","person",0,1659,1659,"und",0,"עליאס הערשפעלד",NULL
"node","person",0,1660,1660,"und",0,"עלקאן היימאן",NULL
"node","person",0,1661,1661,"und",0,"עלקאן הערצבערג (געמיינדע פארשטעהער)",NULL
"node","person",0,1662,1662,"und",0,"עלקיש, יצחק",NULL
"node","person",0,1663,1663,"und",0,"עלקיש, יצחק",NULL
"node","person",0,1664,1664,"und",0,"עמאנועל ווערטהיים",NULL
"node","person",0,1665,1665,"und",0,"עמאנועל לעוו באכראך",NULL
"node","person",0,1666,1666,"und",0,"עמאנועללע עפפינגער",NULL
"node","person",0,1667,1667,"und",0,"ענגעל",NULL
"node","person",0,1668,1668,"und",0,"ענדל בר\"י שטערן",NULL
"node","person",0,1669,1669,"und",0,"עפראים וו' בערלינער",NULL
"node","person",0,1670,1670,"und",0,"עקב פאפירנא",NULL
"node","person",0,1671,1671,"und",0,"עקיבא איגי'",NULL
"node","person",0,1672,1672,"und",0,"פאלק שייער אליעזאהן",NULL
"node","person",0,1673,1673,"und",0,"פאן (מנהיג), זלמן",NULL
"node","person",0,1674,1674,"und",0,"פאן, זלמן (מנהיג)",NULL
"node","person",0,1675,1675,"und",0,"פאן, זלמן",NULL
"node","person",0,1676,1676,"und",0,"פאפפער",NULL
"node","person",0,1677,1677,"und",0,"פולפערמאכער",NULL
"node","person",0,1679,1679,"und",0,"פולק, אהרן",NULL
"node","person",0,1682,1682,"und",0,"פועלי בית הדפוס חנוך נערים",NULL
"node","person",0,1683,1683,"und",0,"פורת יוסף",NULL
"node","person",0,1685,1685,"und",0,"פייבל ש\"ל",NULL
"node","person",0,1686,1686,"und",0,"פייבל ש\"ל",NULL
"node","person",0,1687,1687,"und",0,"פייבש בר\"מ כ\"ץ בפפד\"א",NULL
"node","person",0,1688,1688,"und",0,"פייבש וויצנהויזן",NULL
"node","person",0,1689,1689,"und",0,"פייבש וויצנהויזן",NULL
"node","person",0,1690,1690,"und",0,"פייבש וויצנהויזן",NULL
"node","person",0,1691,1691,"und",0,"פייט ליכטענבערג",NULL
"node","person",0,1692,1692,"und",0,"פייט פריעדלענדער",NULL
"node","person",0,1693,1693,"und",0,"פייטל בעהם",NULL
"node","person",0,1694,1694,"und",0,"פייס לוי",NULL
"node","person",0,1695,1695,"und",0,"פייסט הילסבאך",NULL
"node","person",0,1696,1696,"und",0,"פייפר כ\"ץ (ק' האפפאקטאר)",NULL
"node","person",0,1697,1697,"und",0,"פילטא בהר\"ר יוזל",NULL
"node","person",0,1698,1698,"und",0,"פיליפסזאהן (קומיסיאנערס ראהט)",NULL
"node","person",0,1699,1699,"und",0,"פילליפ עללבאגען",NULL
"node","person",0,1700,1700,"und",0,"פינקוס אראן אייזענשיטץ",NULL
"node","person",0,1701,1701,"und",0,"פישער",NULL
"node","person",0,1702,1702,"und",0,"פלק כהן (עמנואל שושן עמק[דיין הק\"ק רויסטיץ])",NULL
"node","person",0,1704,1704,"und",0,"פנחס קעלין",NULL
"node","person",0,1705,1705,"und",0,"פנחס שטראלזונד",NULL
"node","person",0,1706,1706,"und",0,"פנחס שניצלער",NULL
"node","person",0,1707,1707,"und",0,"פעטער הייניטץ",NULL
"node","person",0,1708,1708,"und",0,"פפונגסט",NULL
"node","person",0,1709,1709,"und",0,"פראנק, וואלף",NULL
"node","person",0,1710,1710,"und",0,"פרידלנדר, בערמן",NULL
"node","person",0,1712,1712,"und",0,"פרידלענדר",NULL
"node","person",0,1713,1713,"und",0,"פרידלענדר, אברהם",NULL
"node","person",0,1715,1715,"und",0,"פרידריך וילהלם",NULL
"node","person",0,1716,1716,"und",0,"פריידל, יוסף",NULL
"node","person",0,1717,1717,"und",0,"פריידלש",NULL
"node","person",0,1718,1718,"und",0,"פרנקל, חיים",NULL
"node","person",0,1719,1719,"und",0,"פרענקל (פו\"מ), ליב",NULL
"node","person",0,1720,1720,"und",0,"פרענקל, אברהם בר\"ל",NULL
"node","person",0,1721,1721,"und",0,"פרענקל (פו\"מ), אהרן",NULL
"node","person",0,1722,1722,"und",0,"פרענקל, אליהו (מורנו)",NULL
"node","person",0,1723,1723,"und",0,"פרענקל (פרנס פרימוס), גבריאל",NULL
"node","person",0,1724,1724,"und",0,"פרענקל, הירש בר\"מ",NULL
"node","person",0,1725,1725,"und",0,"פרענקל (פו\"מ), ליב",NULL
"node","person",0,1726,1726,"und",0,"פרענקל (פו\"מ), ליב",NULL
"node","person",0,1727,1727,"und",0,"צאדיק שלעזינגער",NULL
"node","person",0,1728,1728,"und",0,"צאראך ווערטהיים",NULL
"node","person",0,1729,1729,"und",0,"צבי הירש",NULL
"node","person",0,1730,1730,"und",0,"צבי הירש",NULL
"node","person",0,1731,1731,"und",0,"צבי הירש (אב\"ד דק\"ק אה\"ו)",NULL
"node","person",0,1732,1732,"und",0,"צבי הירש (רב, אב\"ד)",NULL
"node","person",0,1733,1733,"und",0,"צבי הירש (חו\"בק מאהלוב)",NULL
"node","person",0,1734,1734,"und",0,"צבי הירש",NULL
"node","person",0,1735,1735,"und",0,"צבי הירש",NULL
"node","person",0,1736,1736,"und",0,"צבי הירש",NULL
"node","person",0,1737,1737,"und",0,"צבי הירש (רב, אב\"ד)",NULL
"node","person",0,1738,1738,"und",0,"צבי הירש",NULL
"node","person",0,1739,1739,"und",0,"צבי הירש",NULL
"node","person",0,1740,1740,"und",0,"צבי הירש",NULL
"node","person",0,1741,1741,"und",0,"הירש (רב, אב\"ד), צבי",NULL
"node","person",0,1742,1742,"und",0,"הירש (רב, אב\"ד), צבי",NULL
"node","person",0,1743,1743,"und",0,"צבי הירש",NULL
"node","person",0,1744,1744,"und",0,"צבי הירש (רב, אב\"ד)",NULL
"node","person",0,1745,1745,"und",0,"צבי הירש",NULL
"node","person",0,1746,1746,"und",0,"צבי הירש אויערבך מבראנדיש (אב\"ד)",NULL
"node","person",0,1747,1747,"und",0,"צבי הירש בלא\"א הרב מהר\"ם",NULL
"node","person",0,1748,1748,"und",0,"צבי הירש בן מאיר",NULL
"node","person",0,1750,1750,"und",0,"צבי הירש בן משולם זלמן סג\"ל הורוויץ",NULL
"node","person",0,1751,1751,"und",0,"צבי הירש בן שמעון כ\"ץ",NULL
"node","person",0,1752,1752,"und",0,"צבי הירש ליבשיץ",NULL
"node","person",0,1753,1753,"und",0,"צבי הירש ליבשיץ (סופר ונאמן)",NULL
"node","person",0,1754,1754,"und",0,"צבי הירש לנצבורג",NULL
"node","person",0,1755,1755,"und",0,"צבי הירש מייזיל (אב\"ד חו\"בק זאלקוי)",NULL
"node","person",0,1756,1756,"und",0,"צבי הירש מייזיל (חו\"בק זאלקוי)",NULL
"node","person",0,1757,1757,"und",0,"צבי הירש מייזיל (חו\"בק זאלקוי)",NULL
"node","person",0,1758,1758,"und",0,"צבי הירש מייזלש",NULL
"node","person",0,1759,1759,"und",0,"צבי הירש מירלש",NULL
"node","person",0,1760,1760,"und",0,"צבי הירש מירלש",NULL
"node","person",0,1761,1761,"und",0,"צבי הירש מלונדן",NULL
"node","person",0,1762,1762,"und",0,"צבי הירש מלונדן",NULL
"node","person",0,1763,1763,"und",0,"צבי הירש ראזאנים",NULL
"node","person",0,1764,1764,"und",0,"צבי הירש ראזאנים (הרב אב\"ד דק\"ק לבוב וקרייז)",NULL
"node","person",0,1765,1765,"und",0,"צבי יהושע הלוי איש הורוויץ (אב\"ד טריביטש)",NULL
"node","person",0,1766,1766,"und",0,"צדוק ב\"ר יואך נויאן",NULL
"node","person",0,1767,1767,"und",0,"צדוק בר\"א",NULL
"node","person",0,1768,1768,"und",0,"מברעסלויא (דאקטר), צדוק",NULL
"node","person",0,1769,1769,"und",0,"צדוק קינשבורג",NULL
"node","person",0,1770,1770,"und",0,"צילך, טעבל בר''י",NULL
"node","person",0,1771,1771,"und",0,"צעזאר (שרייבמייסטער אן דער ק' וויללהעלמס-שולע)",NULL
"node","person",0,1772,1772,"und",0,"צערף",NULL
"node","person",0,1773,1773,"und",0,"קאהן (פראנצעזישער שפראכלעהרער)",NULL
"node","person",0,1774,1774,"und",0,"קאסל (פו\"מ), ליב",NULL
"node","person",0,1775,1775,"und",0,"קאספר קאהן",NULL
"node","person",0,1776,1776,"und",0,"קאפל המבורג",NULL
"node","person",0,1777,1777,"und",0,"קארל בורשטיין (ק' ק' טאבאקפערלעגער)",NULL
"node","person",0,1778,1778,"und",0,"קארל קעניגסבערג",NULL
"node","person",0,1779,1779,"und",0,"קארל קעניגסבערג",NULL
"node","person",0,1780,1780,"und",0,"קוא, משה",NULL
"node","person",0,1781,1781,"und",0,"קוניץ, משה (אב\"ד דק\"ק אובן, המחבר ספר העוין)",NULL
"node","person",0,1782,1782,"und",0,"קיש",NULL
"node","person",0,1783,1783,"und",0,"קלייף, בענדיט",NULL
"node","person",0,1784,1784,"und",0,"קלמן נייאבויער",NULL
"node","person",0,1785,1785,"und",0,"קלמן פארגעס",NULL
"node","person",0,1786,1786,"und",0,"קעסלין, מאיר בר\"ה",NULL
"node","person",0,1787,1787,"und",0,"ר' עוזר איש אפרתי",NULL
"node","person",0,1788,1788,"und",0,"ר' שמואל ווערטהיימר",NULL
"node","person",0,1789,1789,"und",0,"ראובן בר\"מ צילץ",NULL
"node","person",0,1790,1790,"und",0,"ראובן בר\"ש",NULL
"node","person",0,1791,1791,"und",0,"ראובן בר\"ש",NULL
"node","person",0,1792,1792,"und",0,"ראובן בר\"ש",NULL
"node","person",0,1793,1793,"und",0,"ראובן גומפערטץ",NULL
"node","person",0,1794,1794,"und",0,"ראובן גומפערטץ",NULL
"node","person",0,1795,1795,"und",0,"ראובן דרעזן",NULL
"node","person",0,1796,1796,"und",0,"ראובן הערצבערג",NULL
"node","person",0,1797,1797,"und",0,"ראזאליע עפפינגער",NULL
"node","person",0,1799,1799,"und",0,"רב אהרן בן משה מגזע צבי רא\"בד",NULL
"node","person",0,1800,1800,"und",0,"רב יצחק זעקיל עטהויזן",NULL
"node","person",0,1801,1801,"und",0,"רונקל, שלמה",NULL
"node","person",0,1802,1802,"und",0,"ריז, אברהם בר\"מ",NULL
"node","person",0,1803,1803,"und",0,"ריז, וואלף בר\"מ",NULL
"node","person",0,1804,1804,"und",0,"ריז, משה בן איצק",NULL
"node","person",0,1805,1805,"und",0,"ריז, נתן בר\"פ",NULL
"node","person",0,1806,1806,"und",0,"ריזל אשת אהרן יורש",NULL
"node","person",0,1807,1807,"und",0,"רינטל, יוסף",NULL
"node","person",0,1808,1808,"und",0,"רינטל, משה (פו\"מ)",NULL
"node","person",0,1809,1809,"und",0,"ריס, ישראל",NULL
"node","person",0,1810,1810,"und",0,"ריס, נתן",NULL
"node","person",0,1811,1811,"und",0,"רפאל בר\"ז",NULL
"node","person",0,1812,1812,"und",0,"רפאל גלויגא",NULL
"node","person",0,1813,1813,"und",0,"רפאל וואלף גינסבערג",NULL
"node","person",0,1814,1814,"und",0,"רפאל וועהלי (בחורי חמד)",NULL
"node","person",0,1815,1815,"und",0,"שאול (אב\"ד פפ\"דא)",NULL
"node","person",0,1816,1816,"und",0,"שאול (דק\"ק אשכנזים באמסטרדם)",NULL
"node","person",0,1817,1817,"und",0,"שאול (אב\"ד קהילת האשכנזים באמסטרדם)",NULL
"node","person",0,1818,1818,"und",0,"שאול (אב\"ד באמסטרדם)",NULL
"node","person",0,1819,1819,"und",0,"שאול (אב\"ד באמסטרדם)",NULL
"node","person",0,1820,1820,"und",0,"שאול (אב\"ד באמסטרדם)",NULL
"node","person",0,1821,1821,"und",0,"שאול (אב\"ד באמסטרדם)",NULL
"node","person",0,1822,1822,"und",0,"שאול (אב\"ד באמסטרדם)",NULL
"node","person",0,1823,1823,"und",0,"שאול (סג\"ל אב\"ד ר\"מ)",NULL
"node","person",0,1824,1824,"und",0,"שאול בן ר' הירש לווין (אב\"ד ק\"ק פ\"פ דאדר)",NULL
"node","person",0,1825,1825,"und",0,"שאול הלוי",NULL
"node","person",0,1826,1826,"und",0,"שאול כהנא",NULL
"node","person",0,1827,1827,"und",0,"שאול כהנא",NULL
"node","person",0,1828,1828,"und",0,"שאול לנדא",NULL
"node","person",0,1829,1829,"und",0,"שאול מענדלזאהן",NULL
"node","person",0,1830,1830,"und",0,"שאול ראגאשנע",NULL
"node","person",0,1831,1831,"und",0,"שאול רבינ' דייני ק\"ק ברלין",NULL
"node","person",0,1832,1832,"und",0,"שבתי בן דוד מיאנוב",NULL
"node","person",0,1833,1833,"und",0,"שבתי בן דוד מיאנוב",NULL
"node","person",0,1834,1834,"und",0,"שואל בר\"א בפפד\"א",NULL
"node","person",0,1835,1835,"und",0,"שואל יפה",NULL
"node","person",0,1836,1836,"und",0,"שטודס, ליפמן (גובה)",NULL
"node","person",0,1838,1838,"und",0,"שטרעליץ, קאפל בן פו''מ אברהם",NULL
"node","person",0,1839,1839,"und",0,"שטרעליץ, קאפל בן פו\"מ אברהם (ג\"צ)",NULL
"node","person",0,1841,1841,"und",0,"שינאווא (לה\"ה אב\"ד דק\"ק), יצחק",NULL
"node","person",0,1842,1842,"und",0,"שיף, איזק בר\"ב",NULL
"node","person",0,1843,1843,"und",0,"שכנא לאנדויא",NULL
"node","person",0,1844,1844,"und",0,"שלאחטב, ברוך",NULL
"node","person",0,1845,1845,"und",0,"שלאחטב, ברוך",NULL
"node","person",0,1846,1846,"und",0,"שלאס",NULL
"node","person",0,1847,1847,"und",0,"שלום",NULL
"node","person",0,1848,1848,"und",0,"שלוס, מיכאל",NULL
"node","person",0,1849,1849,"und",0,"שלמה",NULL
"node","person",0,1850,1850,"und",0,"שלמה (בע\"מ ס' מרכב' המשנה)",NULL
"node","person",0,1851,1851,"und",0,"שלמה",NULL
"node","person",0,1853,1853,"und",0,"שלמה ב\"ר זלמן",NULL
"node","person",0,1854,1854,"und",0,"שלמה ב\"ר מנחם",NULL
"node","person",0,1855,1855,"und",0,"שלמה בונצעל",NULL
"node","person",0,1856,1856,"und",0,"שלמה בלאך",NULL
"node","person",0,1857,1857,"und",0,"שלמה במהורר ישראל יצ\"ו מק\"ק שקלאוו",NULL
"node","person",0,1858,1858,"und",0,"שלמה בר\"ז",NULL
"node","person",0,1859,1859,"und",0,"שלמה דוד נ\"ש (בחורי חמד)",NULL
"node","person",0,1860,1860,"und",0,"שלמה העלין",NULL
"node","person",0,1861,1861,"und",0,"שלמה טורנויער",NULL
"node","person",0,1862,1862,"und",0,"שלמה מבראד (רב דק\"ק טורהאוויץ)",NULL
"node","person",0,1863,1863,"und",0,"שלמה ניערנשטיין",NULL
"node","person",0,1864,1864,"und",0,"שלמה פ\"ל",NULL
"node","person",0,1865,1865,"und",0,"שלמה צבי",NULL
"node","person",0,1866,1866,"und",0,"שלמה צוואנגער",NULL
"node","person",0,1867,1867,"und",0,"שלמה צעדניק",NULL
"node","person",0,1868,1868,"und",0,"שלמה קארגא",NULL
"node","person",0,1869,1869,"und",0,"שלמה קראנעק",NULL
"node","person",0,1870,1870,"und",0,"שלמה קראנק",NULL
"node","person",0,1871,1871,"und",0,"שלמה רונקל",NULL
"node","person",0,1872,1872,"und",0,"שלמה רונקל",NULL
"node","person",0,1873,1873,"und",0,"שלמה שלם",NULL
"node","person",0,1874,1874,"und",0,"שלמה שלם",NULL
"node","person",0,1875,1875,"und",0,"שלמה שלם (אב\"ד ור\"מ קהילת הספרדים)",NULL
"node","person",0,1876,1876,"und",0,"שלמה שלם (אב\"ד ור\"מ קהילת הספרדים)",NULL
"node","person",0,1877,1877,"und",0,"שלמה שלם (אב\"ד קהילת הספרדים באמסטרדם)",NULL
"node","person",0,1878,1878,"und",0,"שלעזינגר, הירץ",NULL
"node","person",0,1879,1879,"und",0,"שמה הארשין (בחורי חמד)",NULL
