nid,vid,type,title,status,created,changed,uid,name_in_book,name_in_book_format,person_name_appear,producer_target_id,role_tid
5256,5256,production,"חיט, משה אברהם בן ראובן - צייט געשיכטע - Don't know",1,1428490312,1428490312,1,,,,1045,809.0
5257,5257,production,"Meldola, Abraham - מילדולה, אברהם - קול הצירים תחת השיר - Author",1,1428490312,1428490312,1,,,,359,402.0
5258,5258,production,אנונימי - קול מבשר - Author,1,1428490312,1428490312,1,,,,690,402.0
5259,5259,production,"Friedrichsfeld, David - פרידריכספלד, דוד - קול מבשר משמיע שלום - Author",1,1428490312,1428490312,1,,,,167,402.0
5260,5260,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - קול נהי - Author",1,1428490312,1428490312,1,,,,480,402.0
5261,5261,production,אנונימי - קול קורא לאחינו בני ישראל - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5262,5262,production,"Ben Seew, Juda Löb - בן-זאב, יהודה ליב - קול רנה - Author",1,1428490312,1428490312,1,,,,43,402.0
5263,5263,production,"Ben Seew, Juda Löb - בן-זאב, יהודה ליב - קול רנה - Author",1,1428490312,1428490312,1,,,,43,402.0
5264,5264,production,"Kalker, Simon Isaac - קלקר, שמעון - קול רנה ותודה - Author",1,1428490312,1428490312,1,,,,280,402.0
5265,5265,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - קול רנת היהודים אשר בעיר שקלאב - Author",1,1428490312,1428490312,1,,,,480,402.0
5266,5266,production,"Mendelssohn, Moses - מנדלסון, משה - קול רנת היהודים אשר בעיר שקלאב - Translator",1,1428490312,1428490312,1,,,,364,403.0
5267,5267,production,"נבחוביץ, יהודה ליב - קול שועת בת יהודה - Don't know",1,1428490312,1428490312,1,,,,1594,809.0
5268,5268,production,"Satanow, Isaak - סטנוב, יצחק - קול שחל - Author,Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,423,402.0
5269,5269,production,"Luzzatto, Ephraim - לוצטו, אפרים - קול שחל - Author",1,1428490312,1428490312,1,,,,347,402.0
5270,5270,production,"Dubno, Salomon - דובנא, שלמה - קול שמחה - Author",1,1428490312,1428490312,1,,,,105,402.0
5271,5271,production,"Buchner, Zeev Wolf - בוכנר, זאב וולף - קול שמחה, או, נצוח החכמה - Author",1,1428490312,1428490312,1,,,,75,402.0
5272,5272,production,"Satanow, Isaak - סטנוב, יצחק - קונטרס מספר הזהר חיבורא תניינא - Commentator",1,1428490312,1428490312,1,,,,423,406.0
5273,5273,production,"Hanau, Salomon - הנאו, שלמה זלמן - קונטרס קורי עכביש - Author",1,1428490312,1428490312,1,,,,198,402.0
5274,5274,production,"חיט, משה אברהם בן ראובן - קורות העתים א - Author",1,1428490312,1428490312,1,,,,1045,402.0
5275,5275,production,"Fischer, Markus - פישר, מאיר - קורות שנות קדם א - Author",1,1428490312,1428490312,1,,,,125,402.0
5276,5276,production,"Fischer, Markus - פישר, מאיר - קורות שנות קדם ב - Author",1,1428490312,1428490312,1,,,,125,402.0
5277,5277,production,"Baruch Schick of Shklov - שיק, ברוך משקלוב - קנה המדה - Translator",1,1428490312,1428490312,1,,,,32,403.0
5278,5278,production,"מענץ, אברהם יוסף בן שמעון וואלף - ראשית למודים - 1775 - Author",1,1428490312,1428490312,1,,,,1506,402.0
5279,5279,production,"Lindau, Baruch ben Jehuda Löb - לינדא, ברוך - ראשית למודים א - Author,Translator",1,1428490312,1428490312,1,,,,333,402.0
5280,5280,production,"Lindau, Baruch ben Jehuda Löb - לינדא, ברוך - ראשית למודים ב - Author",1,1428490312,1428490312,1,,,,333,402.0
5281,5281,production,"Wolf, Joseph - וולף, יוסף - ראשית למודים ב - Editor",1,1428490312,1428490312,1,,,,489,404.0
5282,5282,production,"Philippson, Moses - פיליפסון, משה - ראשית למודים ב - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,398,405.0
5283,5283,production,"Cohen, Chanania Elchanan Chaj - כהן, חנניה אלחנן חי - ראשית לקח - Author",1,1428490312,1428490312,1,,,,82,402.0
5284,5284,production,"Somerhausen, Hirsch (Hartog) - זומרהאוזן, הירש - רודף מישרים - Author",1,1428490312,1428490312,1,,,,449,402.0
5285,5285,production,"Romanelli, Samuel - רומנלי, שמואל - רוח נכון - Author",1,1428490312,1428490312,1,,,,413,402.0
5286,5286,production,Gesellschaft des Guten und Edlen - חברת שוחרי הטוב והתושיה - רנת דודים - Author,1,1428490312,1428490312,1,,,,180,402.0
5287,5287,production,"Riess, Nathan - ריז, נתן - רסיסי לילה - Author",1,1428490312,1428490312,1,,,,410,402.0
5288,5288,production,"Hirsch, Isaac - הירש, איצק ליב - שבע פרקים הראשונים של ספר מלות ההגיון - Translator",1,1428490312,1428490312,1,,,,219,403.0
5289,5289,production,"Mendelssohn, Moses - מנדלסון, משה - שבע פרקים הראשונים של ספר מלות ההגיון - Commentator",1,1428490312,1428490312,1,,,,364,406.0
5290,5290,production,"Horowitz, Jehuda - הורוויץ, יהודה - שדה תבונה - Author",1,1428490312,1428490312,1,,,,232,402.0
5291,5291,production,"כהן, ירחמיאל פלק בן נתן - שורש דבר - Author",1,1428490312,1428490312,1,,,,1316,402.0
5292,5292,production,"Jeitteles, Baruch (Benedict) - ייטלש, ברוך - שיחה בין שנת תק""ס ובין שנת תקס""א - Author",1,1428490312,1428490312,1,,,,262,402.0
5293,5293,production,"Löwysohn, Salomon - לוויזון, שלמה - שיחה בעולם הנשמות - Author",1,1428490312,1428490312,1,,,,344,402.0
5294,5294,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שיר - תקכז - Don't know",1,1428490312,1428490312,1,,,,480,809.0
5295,5295,production,"Glogau, Hirsch Moses - גלוגוי, צבי הירש בן משה - שיר - תקעא - Author",1,1428490312,1428490312,1,,,,184,402.0
5296,5296,production,"אמרספורט, בנימין - שיר אשר נמסר למלכנו - Author",1,1428490312,1428490312,1,,,,689,402.0
5297,5297,production,"Lemans, Moses - למנס, משה - שיר אשר נמסר למלכנו - Translator",1,1428490312,1428490312,1,,,,309,403.0
5298,5298,production,אנונימי - שיר ורנן - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5299,5299,production,אנונימי - שיר ותודה - Author,1,1428490312,1428490312,1,,,,690,402.0
5300,5300,production,אנונימי - שיר ותפלה - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5301,5301,production,Gesellschaft des Guten und Edlen - חברת שוחרי הטוב והתושיה - שיר ידידות - תקנ - ,1,1428490312,1428490312,1,,,,180,
5302,5302,production,"Satanow, Isaak - סטנוב, יצחק - שיר ידידות - תקנט - Author",1,1428490312,1428490312,1,,,,423,402.0
5303,5303,production,"Buchner, Zeev Wolf - בוכנר, זאב וולף - שיר ידידות - תקע - Author",1,1428490312,1428490312,1,,,,75,402.0
5304,5304,production,Gesellschaft des Guten und Edlen - חברת שוחרי הטוב והתושיה - שיר כלולות - תקמח - Mevi La'Dfus (Producer),1,1428490312,1428490312,1,,,,180,405.0
5305,5305,production,"Ben Seew, Juda Löb - בן-זאב, יהודה ליב - שיר כלולות - תקע - Author",1,1428490312,1428490312,1,,,,43,402.0
5306,5306,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שיר מזמור - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,480,405.0
5307,5307,production,"לוונשטאם, שאול בן אריה ליב - שיר מזמור - Don't know",1,1428490312,1428490312,1,,,,1330,809.0
5308,5308,production,אנונימי - שיר רנן ושמחה - Author,1,1428490312,1428490312,1,,,,690,402.0
5309,5309,production,"Leo, Hartog - לאו, הרטוג - שיר שלום - Don't know",1,1428490312,1428490312,1,,,,310,809.0
5310,5310,production,אנונימי - שיר תהלות - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5311,5311,production,"Aaron, Joseph Philipp - אהרן, יוסף - שיר תודה - Author",1,1428490312,1428490312,1,,,,6,402.0
5312,5312,production,אנונימי - שיר תודה ושמחה - Author,1,1428490312,1428490312,1,,,,690,402.0
5313,5313,production,"Leo, Hartog - לאו, הרטוג - שיר תודה ותפלה - Author",1,1428490312,1428490312,1,,,,310,402.0
5314,5314,production,"Buchner, Zeev Wolf - בוכנר, זאב וולף - שירי תהלה ב - Author",1,1428490312,1428490312,1,,,,75,402.0
5315,5315,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירי תהלות - Author",1,1428490312,1428490312,1,,,,480,402.0
5316,5316,production,אנונימי - שירי תהלות - Translator,1,1428490312,1428490312,1,,,,690,403.0
5317,5317,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירי תפארת א - Author",1,1428490312,1428490312,1,,,,480,402.0
5318,5318,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירי תפארת ב - Author",1,1428490312,1428490312,1,,,,480,402.0
5319,5319,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירי תפארת ג - Author",1,1428490312,1428490312,1,,,,480,402.0
5320,5320,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירי תפארת ד - Author",1,1428490312,1428490312,1,,,,480,402.0
5321,5321,production,"מור (מוהר), יוסף שמעון - שירי תפארת ד - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,1462,405.0
5322,5322,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירי תפארת ה - Author",1,1428490312,1428490312,1,,,,480,402.0
5323,5323,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - שירים ורננות - Author",1,1428490312,1428490312,1,,,,480,402.0
5324,5324,production,"Löwenstamm, Jaacov Moses - לוונשטם, יעקב משה - שירים ותשבחות - תקסז - Author",1,1428490312,1428490312,1,,,,342,402.0
5325,5325,production,Ephraim Lion Davids - אפרים בן ליב - שירים ותשבחות - תקסז - Translator,1,1428490312,1428490312,1,,,,112,403.0
5326,5326,production,"Löwenstamm, Jaacov Moses - לוונשטם, יעקב משה - שירים ותשבחות - תקסז - Author",1,1428490312,1428490312,1,,,,342,402.0
5327,5327,production,"Löwenstamm, Jaacov Moses - לוונשטם, יעקב משה - שירים ותשבחות - תקעא - Author",1,1428490312,1428490312,1,,,,342,402.0
5328,5328,production,"Satanow, Isaak - סטנוב, יצחק - שירת דודים - Author",1,1428490312,1428490312,1,,,,423,402.0
5329,5329,production,"Mendelssohn, Moses - מנדלסון, משה - שלמות וצורת הנפש או קשר הנפש עם הגוף - Author",1,1428490312,1428490312,1,,,,364,402.0
5330,5330,production,"Fürth, Meyer Elkan - פירדא, אלחנן מאיר בן אברהם - שלמות וצורת הנפש או קשר הנפש עם הגוף - Author",1,1428490312,1428490312,1,,,,171,402.0
5331,5331,production,"Friedländer, David - פרידלענדר, דוד - שלמות וצורת הנפש או קשר הנפש עם הגוף - Translator",1,1428490312,1428490312,1,,,,140,403.0
5332,5332,production,"Euchel, Isaac Abraham - אייכל, יצחק - שפת אמת - Author",1,1428490312,1428490312,1,,,,122,402.0
5333,5333,production,"Bock, Moses Hirsch - בוק, משה (בן) צבי - שפת עבר - Author",1,1428490312,1428490312,1,,,,64,402.0
5334,5334,production,"Löwe, Joel - ברי""ל, יואל - שרייבן אן דיא ווירדיגן מיטגלידר זעמטליכ'ר ... חברות גמילות חסדים - Author",1,1428490312,1428490312,1,,,,339,402.0
5335,5335,production,"Friedländer, Sanwil - פרידלנדר, זנוויל שמואל - תבנית חברת שוחרי הטוב והתושיה - Author",1,1428490312,1428490312,1,,,,157,402.0
5336,5336,production,"Euchel, Isaac Abraham - אייכל, יצחק - תבנית חברת שוחרי הטוב והתושיה - Author",1,1428490312,1428490312,1,,,,122,402.0
5337,5337,production,"Lindau, Baruch ben Jehuda Löb - לינדא, ברוך - תבנית חברת שוחרי הטוב והתושיה - Author",1,1428490312,1428490312,1,,,,333,402.0
5338,5338,production,"Löwe, Joel - ברי""ל, יואל - תבנית חברת שוחרי הטוב והתושיה - Author",1,1428490312,1428490312,1,,,,339,402.0
5339,5339,production,"Breslauer, Mendel - ברסלאו, מנדל - תבנית חברת שוחרי הטוב והתושיה - Author",1,1428490312,1428490312,1,,,,72,402.0
5340,5340,production,אנונימי - תהלה - 1807 - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5341,5341,production,אנונימי - תהלה אל שיא המלוכה - Don't know,1,1428490312,1428490312,1,,,,690,809.0
5342,5342,production,"Wessely, Hartwig - וייזל, נפתלי הרץ - תהלה ותודה - Author",1,1428490312,1428490312,1,,,,480,402.0
5343,5343,production,"Mendelssohn, Moses - מנדלסון, משה - תהלה ותודה - Translator",1,1428490312,1428490312,1,,,,364,403.0
5344,5344,production,"Heinemann, Jermias - היינמן, ירמיה - תודת אמונת בית ישראל - Author",1,1428490312,1428490312,1,,,,207,402.0
5345,5345,production,"Wolf, Joseph - וולף, יוסף - תוכחת מגולה - Author,Translator",1,1428490312,1428490312,1,,,,489,402.0
5346,5346,production,"Schottländer, Benedikt - שוטלנדר, בנדיקט - תולדות נח אדער געשיכטע דער זינדפלוט - Author",1,1428490312,1428490312,1,,,,433,402.0
5347,5347,production,"Euchel, Isaac Abraham - אייכל, יצחק - תולדות רבנו החכם משה בן מנחם - Author",1,1428490312,1428490312,1,,,,122,402.0
5348,5348,production,"Cohen, Salomon Jacob - כהן, שלום - תורת לשון עברית א - Author",1,1428490312,1428490312,1,,,,83,402.0
5349,5349,production,"Philippson, Moses - פיליפסון, משה - תורת לשון עברית א - Don't know",1,1428490312,1428490312,1,,,,398,809.0
5350,5350,production,"Cohen, Salomon Jacob - כהן, שלום - תורת לשון עברית ב - Author",1,1428490312,1428490312,1,,,,83,402.0
5351,5351,production,"Philippson, Moses - פיליפסון, משה - תורת לשון עברית ב - Don't know",1,1428490312,1428490312,1,,,,398,809.0
5352,5352,production,"Cohen, Salomon Jacob - כהן, שלום - תורת לשון עברית ג - Author",1,1428490312,1428490312,1,,,,83,402.0
5353,5353,production,"Philippson, Moses - פיליפסון, משה - תורת לשון עברית ג - Don't know",1,1428490312,1428490312,1,,,,398,809.0
5354,5354,production,"Dubno, Salomon - דובנא, שלמה - תיקון סופרים - Author",1,1428490312,1428490312,1,,,,105,402.0
5355,5355,production,"Ben Seew, Juda Löb - בן-זאב, יהודה ליב - תלמוד לשון עברי - Author",1,1428490312,1428490312,1,,,,43,402.0
5356,5356,production,אנונימי - תפלה - 1805 - Author,1,1428490312,1428490312,1,,,,690,402.0
5357,5357,production,"Aaron, Joseph Philipp - אהרן, יוסף - תפלה - 1806 - Author",1,1428490312,1428490312,1,,,,6,402.0
5358,5358,production,אנונימי - תפלה - תקסח - Author,1,1428490312,1428490312,1,,,,690,402.0
5359,5359,production,אנונימי - תפלה - תקסט - Author,1,1428490312,1428490312,1,,,,690,402.0
5360,5360,production,אנונימי - תפלה בעד אדונינו המלך - Author,1,1428490312,1428490312,1,,,,690,402.0
5361,5361,production,אנונימי - תפלה בעד שלום המלך - Author,1,1428490312,1428490312,1,,,,690,402.0
5362,5362,production,"Satanow, Isaak - סטנוב, יצחק - תפלה מכל השנה - תקמה - Editor",1,1428490312,1428490312,1,,,,423,404.0
5363,5363,production,"Berlin Saul - ברלין, שאול - תשובת הרב הגאון - Author",1,1428490312,1428490312,1,,,,54,402.0
5364,5364,production,"Franco Mendes, David - פרנקו-מנדס, דוד - תשועת ישראל בידי יהודית - Translator",1,1428490312,1428490312,1,,,,128,403.0
5365,5365,production,"Heidenheim, Wolf - הידנהים, וולף - תשועת ישראל בידי יהודית - Mevi La'Dfus (Producer)",1,1428490312,1428490312,1,,,,201,405.0
5366,5366,production,"ענדל בר""י שטערן - בית הספר א - Translator",1,1428490312,1428490312,1,,,,1668,403.0
5367,5367,production,ליאון ר' ראמאניני - בית הספר א - Translator,1,1428490312,1428490312,1,,,,1336,403.0
5368,5368,production,עקב פאפירנא - בית הספר א - Translator,1,1428490312,1428490312,1,,,,1670,403.0
5369,5369,production,אליהו מורפורגו - דברי שלום ואמת א - Translator,1,1428490312,1428490312,1,,,,675,403.0
5370,5370,production,"Friedländer, David - דברי שלום ואמת א - Translator",1,1428490312,1428490312,1,,,,140,403.0
5371,5371,production,Salomon Marcus Schiller-Szinessy - משא בערב - Translator,1,1428490312,1428490312,1,,,,415,403.0
5372,5372,production,מנחם עמנואל וייזל - שירי תפארת א - Translator,1,1428490312,1428490312,1,,,,1487,403.0
