nid,vid,type,title,status,created,changed,uid,mentionee_target_id,mentionee_city_tid,mentionee_description_tid
3009,3009,mention,Fränkel - Israelitischer Kinderfreund - Subscriber - Warsaw,1,1428490257,1428490257,1,129,276.0,803.0
3010,3010,mention,"Fränkel, Moses S. - Israelitischer Kinderfreund - Subscriber - Hamburg",1,1428490257,1428490257,1,133,88.0,803.0
3011,3011,mention,"Friedländer, H. N. (Buchhändler) - Israelitischer Kinderfreund - Subscriber - Königsberg",1,1428490257,1428490257,1,142,121.0,803.0
3012,3012,mention,"Gans, Salomon - Israelitischer Kinderfreund - Subscriber - Celle",1,1428490257,1428490257,1,174,43.0,803.0
3013,3013,mention,Geisenheimer (Vorsteher des Philantropins) - Israelitischer Kinderfreund - Subscriber - Frankfurt am Main,1,1428490257,1428490257,1,176,72.0,803.0
3014,3014,mention,Gesellschaft der Freunde - Israelitischer Kinderfreund - Subscriber - Berlin,1,1428490257,1428490257,1,178,14.0,803.0
3015,3015,mention,"Gumpel, L. - Israelitischer Kinderfreund - Subscriber - Hannover",1,1428490257,1428490257,1,192,91.0,803.0
3016,3016,mention,Heimann - Israelitischer Kinderfreund - Subscriber - Schwerin,1,1428490257,1428490257,1,203,231.0,803.0
3017,3017,mention,"Herford, Joel - Israelitischer Kinderfreund - Subscriber - Detmold",1,1428490257,1428490257,1,210,55.0,803.0
3018,3018,mention,Herzbruck - Israelitischer Kinderfreund - Subscriber - Schwedt,1,1428490257,1428490257,1,214,230.0,803.0
3019,3019,mention,"Hirsch, D. Z. - Israelitischer Kinderfreund - Subscriber - Wriezen",1,1428490257,1428490257,1,218,283.0,803.0
3020,3020,mention,"Hirsch, Joseph - Israelitischer Kinderfreund - Subscriber - Bamberg",1,1428490257,1428490257,1,221,9.0,803.0
3021,3021,mention,Itzig (Landesältester) - Israelitischer Kinderfreund - Subscriber - Prenzlau,1,1428490257,1428490257,1,244,205.0,803.0
3022,3022,mention,Itzig (Oberkantor) - Israelitischer Kinderfreund - Subscriber - Glogau,1,1428490257,1428490257,1,245,77.0,803.0
3023,3023,mention,"Itzig, Jacob - Israelitischer Kinderfreund - Subscriber - Frankfurt/Oder",1,1428490257,1428490257,1,252,73.0,803.0
3024,3024,mention,"Jacob, Abraham - Israelitischer Kinderfreund - Subscriber - Kolmar",1,1428490257,1428490257,1,254,117.0,803.0
3025,3025,mention,Jacobys Buchhandlung - Israelitischer Kinderfreund - Subscriber - Berlin,1,1428490257,1428490257,1,257,14.0,803.0
3026,3026,mention,"Joseph, Victor - Israelitischer Kinderfreund - Subscriber - Posen",1,1428490257,1428490257,1,277,201.0,803.0
3027,3027,mention,Jospeh Baruch Haim - Israelitischer Kinderfreund - Subscriber - Glogau,1,1428490257,1428490257,1,278,77.0,803.0
3028,3028,mention,Konsistorium der Israeliten - Israelitischer Kinderfreund - Subscriber - Paris,1,1428490257,1428490257,1,299,192.0,803.0
3029,3029,mention,"Lepoc, Jonas - Israelitischer Kinderfreund - Subscriber - Braunschweig",1,1428490257,1428490257,1,314,27.0,803.0
3030,3030,mention,Levy (Ältester der israelitischen Gemeinde) - Israelitischer Kinderfreund - Subscriber - Danzig,1,1428490257,1428490257,1,324,51.0,803.0
3031,3031,mention,"Levysohn, Hartog - Israelitischer Kinderfreund - Subscriber - Rotterdam",1,1428490257,1428490257,1,330,221.0,803.0
3032,3032,mention,"Löser, Wolff - Israelitischer Kinderfreund - Subscriber - Landsberg/Warthe",1,1428490257,1428490257,1,337,134.0,803.0
3033,3033,mention,"Löwenstein, N. J. - Israelitischer Kinderfreund - Subscriber - Lissa",1,1428490257,1428490257,1,343,146.0,803.0
3034,3034,mention,Lübeschütz - Israelitischer Kinderfreund - Subscriber - Copenhagen,1,1428490257,1428490257,1,345,49.0,803.0
3035,3035,mention,"Marcus, Tobias - Israelitischer Kinderfreund - Subscriber - Frankfurt/Oder",1,1428490257,1428490257,1,353,73.0,803.0
3036,3036,mention,"Marks, J. - Israelitischer Kinderfreund - Subscriber - Munich",1,1428490257,1428490257,1,356,169.0,803.0
3037,3037,mention,"Mendel, Joachim - Israelitischer Kinderfreund - Subscriber - Königsberg",1,1428490257,1428490257,1,361,121.0,803.0
3038,3038,mention,Müller - Israelitischer Kinderfreund - Subscriber - Karlsruhe,1,1428490257,1428490257,1,377,110.0,803.0
3039,3039,mention,Museum des Herrn Werkmeister - Israelitischer Kinderfreund - Subscriber - ,1,1428490257,1428490257,1,378,,803.0
3040,3040,mention,Pfeifer - Israelitischer Kinderfreund - Subscriber - Weikersheim,1,1428490257,1428490257,1,397,278.0,803.0
3041,3041,mention,Pieck - Israelitischer Kinderfreund - Subscriber - Landsberg/Warthe,1,1428490257,1428490257,1,400,134.0,803.0
3042,3042,mention,Rawitz - Israelitischer Kinderfreund - Subscriber - Hamburg,1,1428490257,1428490257,1,405,88.0,803.0
3043,3043,mention,"Redaktion der ""Sulamith"" - Israelitischer Kinderfreund - Subscriber - Dessau",1,1428490257,1428490257,1,406,54.0,803.0
3044,3044,mention,"Reiß, B. - Israelitischer Kinderfreund - Subscriber - Amsterdam",1,1428490257,1428490257,1,407,3.0,803.0
3045,3045,mention,"Salomon, E. - Israelitischer Kinderfreund - Subscriber - Frankfurt/Oder",1,1428490257,1428490257,1,416,73.0,803.0
3046,3046,mention,Samuel Levin Isaac - Israelitischer Kinderfreund - Subscriber - Königsberg,1,1428490257,1428490257,1,419,121.0,803.0
3047,3047,mention,Seeger - Israelitischer Kinderfreund - Subscriber - Leipzig,1,1428490257,1428490257,1,440,139.0,803.0
3048,3048,mention,"Silberstein, Philip - Israelitischer Kinderfreund - Subscriber - Brieg",1,1428490257,1428490257,1,444,30.0,803.0
3049,3049,mention,Sommershausen (Direktor der Erziehungsanstalt) - Israelitischer Kinderfreund - Subscriber - Amsterdam,1,1428490257,1428490257,1,450,3.0,803.0
3050,3050,mention,"Susmann, Meier - Israelitischer Kinderfreund - Subscriber - Halberstadt",1,1428490257,1428490257,1,456,85.0,803.0
3051,3051,mention,Waisenhaus in Berlin und Halle - Israelitischer Kinderfreund - Subscriber - ,1,1428490257,1428490257,1,465,,803.0
3052,3052,mention,Wittersheim d. Ä. - Israelitischer Kinderfreund - Subscriber - Hagenau,1,1428490257,1428490257,1,486,84.0,803.0
3053,3053,mention,Zacharias - Israelitischer Kinderfreund - Subscriber - Marienwerder,1,1428490257,1428490257,1,498,157.0,803.0
3054,3054,mention,"Zirndorffer, Isaac - Israelitischer Kinderfreund - Subscriber - Fürth",1,1428490257,1428490257,1,501,76.0,803.0
3055,3055,mention,"Heinemann, Jermias - Israelitischer Kinderfreund - Subscriber - ",1,1428490257,1428490257,1,206,,803.0
3056,3056,mention,"Jeitteles, Ignaz - Israelitischer Kinderfreund - Subscriber - Prague",1,1428490257,1428490257,1,264,204.0,803.0
3057,3057,mention,"Kaskel, Michel - Israelitischer Kinderfreund - Subscriber - Dresden",1,1428490257,1428490257,1,281,60.0,803.0
3058,3058,mention,"Neumann, Israel Moses (Inspektor und Oberlehrer) - Israelitischer Kinderfreund - Subscriber - Breslau",1,1428490257,1428490257,1,381,28.0,803.0
3059,3059,mention,"Fränkel, David - Israelitischer Kinderfreund - Subscriber - Dessau",1,1428490257,1428490257,1,130,54.0,803.0
3060,3060,mention,"Hoym, Karl Heinrich Graf von (Graf, Minister) - Jeschurun, oder unparteyische Beleuchtung der dem Judenthume neuerdings gemachten Vorwürfe - Personal Address - ",1,1428490257,1428490257,1,234,,800.0
3061,3061,mention,יעקב עמדן - Nachricht von der Jüdischen Haupt- und Frey-Schule in Deßau - 1776 - Dedication - Altona,1,1428490257,1428490257,1,1259,1.0,799.0
3062,3062,mention,Friedrich Wilhelm III. - Nachricht von der Jüdischen Haupt- und Frey-Schule in Deßau - 1809 - Dedication - ,1,1428490257,1428490257,1,165,,799.0
3063,3063,mention,Leopold Friedrrich Franz (Fürst) - Peri Hachedwah - Dedication - Dessau,1,1428490257,1428490257,1,311,54.0,799.0
3064,3064,mention,Joseph II. (Kaiser) - Rede gehalten am Jubelfeste der israelitischen Hauptschule in Prag den 10. Mai 1812 - Dedication - Vienna,1,1428490257,1428490257,1,273,273.0,799.0
3065,3065,mention,Friedrich Wilhelm III. - Ueber die bürgerliche Verbesserung der Juden - dedication - ,1,1428490257,1428490257,1,165,,799.0
3066,3066,mention,"Fränkel, Michael - Zweite Nachricht von dem Zustande der Jüdischen Freischule in Berlin - Thanks - Berlin",1,1428490257,1428490257,1,132,14.0,802.0
3067,3067,mention,Soußmann - Zweite Nachricht von dem Zustande der Jüdischen Freischule in Berlin - Thanks - Bourdeaux,1,1428490257,1428490257,1,451,25.0,802.0
3068,3068,mention,"Erhraim, Veitel H. - Zweite Nachricht von dem Zustande der Jüdischen Freischule in Berlin - Thanks - Berlin",1,1428490257,1428490257,1,116,14.0,802.0
3069,3069,mention,"חיים בן ר' יוסף בר""פ ז""ל - אבטליון - Dedication - Berlin",1,1428490257,1428490257,1,1051,14.0,799.0
3070,3070,mention,Franz II - אגרת ארחות עולם - Thanks - ,1,1428490257,1428490257,1,134,,802.0
3071,3071,mention,Joseph II - אגרת ארחות עולם - Thanks - ,1,1428490257,1428490257,1,272,,802.0
3072,3072,mention,Leopold II - אגרת ארחות עולם - Thanks - ,1,1428490257,1428490257,1,312,,802.0
3073,3073,mention,יעקב בן יצחק פלעקלש - אגרת ארחות עולם - Printer - Prague,1,1428490257,1428490257,1,1227,204.0,804.0
3074,3074,mention,גבריאל בן נטע אוטיץ - אגרת ארחות עולם - Printer - Prague,1,1428490257,1428490257,1,801,204.0,804.0
3075,3075,mention,דוד - אגרת בית תפלה - Approbation - Satanow,1,1428490257,1428490257,1,833,226.0,801.0
3076,3076,mention,שלמה - אגרת בית תפלה - Approbation - Lemberg,1,1428490257,1428490257,1,1849,140.0,801.0
3077,3077,mention,בערנארד עדלער פאן עשקלעס - אוצר השרשים א - Dedication - Vienna,1,1428490257,1428490257,1,769,273.0,799.0
3078,3078,mention,דוד ווערטהיימער - אוצר השרשים א - Dedication - ,1,1428490257,1428490257,1,848,,799.0
3079,3079,mention,אהרן ליפמאן - אוצר השרשים ב - Dedication - Hechingen,1,1428490257,1428490257,1,596,93.0,799.0
3080,3080,mention,יוזפא לעווי - אוצר השרשים ג - Dedication - Vienna,1,1428490257,1428490257,1,1155,273.0,799.0
3081,3081,mention,"דוד לאנדאה - אור אסתר oder Beleuchtung der im Talmud von Babylon und Jerusalem, in den Targumim und Midraschim vorkommenden fremden besonders lateinischen Wörter - Approbation - Dresden",1,1428490257,1428490257,1,853,60.0,801.0
3082,3082,mention,"וולף, יוסף - אור אסתר oder Beleuchtung der im Talmud von Babylon und Jerusalem, in den Targumim und Midraschim vorkommenden fremden besonders lateinischen Wörter - Recommendation - ",1,1428490257,1428490257,1,983,,805.0
3083,3083,mention,"Benet, Mordechai - אמרי שפר - Approbation - Nikolsburg",1,1428490257,1428490257,1,49,182.0,801.0
3084,3084,mention,anonym - אמרי שפר - Subscriber - אבערראבבינער,1,1428490257,1428490257,1,17,292.0,803.0
3085,3085,mention,anonym - אמרי שפר - Subscriber - ,1,1428490257,1428490257,1,17,,803.0
3086,3086,mention,א' ליפפמאן - אמרי שפר - Subscriber - Prague,1,1428490257,1428490257,1,503,204.0,803.0
3087,3087,mention,אבלי הארוויטץ - אמרי שפר - Subscriber - Brody,1,1428490257,1428490257,1,511,32.0,803.0
3088,3088,mention,אבראהאם אי' ברילל - אמרי שפר - Subscriber - Bielitz,1,1428490257,1428490257,1,512,21.0,803.0
3089,3089,mention,אבראהאם בלאך - אמרי שפר - Subscriber - ,1,1428490257,1428490257,1,513,,803.0
3090,3090,mention,אברהם אדערפעלד - אמרי שפר - Subscriber - Bielau,1,1428490257,1428490257,1,518,19.0,803.0
3091,3091,mention,אברהם אפנער - אמרי שפר - Subscriber - Berlin,1,1428490257,1428490257,1,520,14.0,803.0
3092,3092,mention,אברהם בורגפרעפיך - אמרי שפר - Subscriber - Fürth,1,1428490257,1428490257,1,527,76.0,803.0
3093,3093,mention,אברהם בידשאף - אמרי שפר - Subscriber - Brody,1,1428490257,1428490257,1,528,32.0,803.0
3094,3094,mention,"אברהם בר""בג - אמרי שפר - Subscriber - Brody",1,1428490257,1428490257,1,534,32.0,803.0
3095,3095,mention,אברהם היינערסדארף - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,555,28.0,803.0
3096,3096,mention,אברהם וויינשענק - אמרי שפר - Subscriber - Fürth,1,1428490257,1428490257,1,557,76.0,803.0
3097,3097,mention,"Weil, Abraham (Oberrabbiner) - אמרי שפר - Subscriber - Hechingen",1,1428490257,1428490257,1,474,93.0,803.0
3098,3098,mention,אברהם פאלענטין - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,566,28.0,803.0
3099,3099,mention,אברהם פרץ - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,569,28.0,803.0
3100,3100,mention,אברהם שטיינמאן - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,575,28.0,803.0
3101,3101,mention,אברם בעכר - אמרי שפר - Subscriber - Kuttenplan,1,1428490257,1428490257,1,579,132.0,803.0
3102,3102,mention,אהרן גאלדשמיד - אמרי שפר - Subscriber - Berlin,1,1428490257,1428490257,1,589,14.0,803.0
3103,3103,mention,"Beer, Aaron - אמרי שפר - Subscriber - Berlin",1,1428490257,1428490257,1,36,14.0,803.0
3104,3104,mention,אהרן ווייס - אמרי שפר - Subscriber - Prague,1,1428490257,1428490257,1,593,204.0,803.0
3105,3105,mention,אהרן זלמן מרגליות - אמרי שפר - Subscriber - Berlin,1,1428490257,1428490257,1,594,14.0,803.0
3106,3106,mention,אהרן שטראסבורג - אמרי שפר - Subscriber - Fürth,1,1428490257,1428490257,1,601,76.0,803.0
3107,3107,mention,"Ottensosser, Wolf - אמרי שפר - Subscriber - Breslau",1,1428490257,1428490257,1,392,28.0,803.0
3108,3108,mention,אי' ברונשטיין - אמרי שפר - Subscriber - Lemberg,1,1428490257,1428490257,1,607,140.0,803.0
3109,3109,mention,אי' לעוו האפמאן - אמרי שפר - Subscriber - Vienna,1,1428490257,1428490257,1,608,273.0,803.0
3110,3110,mention,"Bondi, Isaac - אמרי שפר - Subscriber - Dresden",1,1428490257,1428490257,1,66,60.0,803.0
3111,3111,mention,איזאק בעער - אמרי שפר - Subscriber - Lemberg,1,1428490257,1428490257,1,610,140.0,803.0
3112,3112,mention,איזאק ווערטהיימער - אמרי שפר - Subscriber - Leipnik,1,1428490257,1428490257,1,611,138.0,803.0
3113,3113,mention,איזאק יאנאס - אמרי שפר - Subscriber - Jaroslaw,1,1428490257,1428490257,1,612,102.0,803.0
3115,3115,mention,איזאק יאנעס - אמרי שפר - Subscriber - Buda,1,1428490257,1428490257,1,3114,37.0,803.0
3116,3116,mention,איזאק עסטרייכער - אמרי שפר - Subscriber - Vienna,1,1428490257,1428490257,1,613,273.0,803.0
3117,3117,mention,איזאק פראנקענשטיין - אמרי שפר - Subscriber - Vienna,1,1428490257,1428490257,1,614,273.0,803.0
3118,3118,mention,איזאק פרייאזאך - אמרי שפר - Subscriber - Pest,1,1428490257,1428490257,1,615,193.0,803.0
3119,3119,mention,"Hönig, Israel (Edler von Hönigsberg, k.k. Regierungsrath, Tabak- und Siegelgefälldirektor) - אמרי שפר - Subscriber - Vienna",1,1428490257,1428490257,1,229,273.0,803.0
3120,3120,mention,איזראעל צאפפערט - אמרי שפר - Subscriber - Vienna,1,1428490257,1428490257,1,617,273.0,803.0
3121,3121,mention,איזראעל קעניגסבערגער - אמרי שפר - Subscriber - Kreisch,1,1428490257,1428490257,1,618,128.0,803.0
3122,3122,mention,אייזאק האצפעלד - אמרי שפר - Subscriber - Würzburg,1,1428490257,1428490257,1,619,284.0,803.0
3123,3123,mention,אייזק זאקסעל - אמרי שפר - Subscriber - Senftenberg,1,1428490257,1428490257,1,625,234.0,803.0
3124,3124,mention,(Dr. med.) איסטרייכער - אמרי שפר - Subscriber - Vienna,1,1428490257,1428490257,1,2,273.0,803.0
3125,3125,mention,איסרלי איגלהיימר - אמרי שפר - Subscriber - Fürth,1,1428490257,1428490257,1,635,76.0,803.0
3126,3126,mention,"איסרלי היילברונר, פ""ומ - אמרי שפר - Subscriber - Fürth",1,1428490257,1428490257,1,636,76.0,803.0
3127,3127,mention,איצק אולמאן - אמרי שפר - Subscriber - Karlsruhe,1,1428490257,1428490257,1,638,110.0,803.0
3128,3128,mention,"איצק בר""י ווערטהיימר - אמרי שפר - Subscriber - Fürth",1,1428490257,1428490257,1,641,76.0,803.0
3129,3129,mention,"איצק בר""מ ווערטהיימר - אמרי שפר - Subscriber - Fürth",1,1428490257,1428490257,1,643,76.0,803.0
3130,3130,mention,איצק לאפפע - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,646,28.0,803.0
3131,3131,mention,"איצק ליב סג""ל - אמרי שפר - Subscriber - Hechingen",1,1428490257,1428490257,1,647,93.0,803.0
3132,3132,mention,איצק סאבאטקא - אמרי שפר - Subscriber - Prague,1,1428490257,1428490257,1,649,204.0,803.0
3133,3133,mention,איצק ראוויטש - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,653,28.0,803.0
3134,3134,mention,אלי' חיות - אמרי שפר - Subscriber - Brody,1,1428490257,1428490257,1,665,32.0,803.0
3135,3135,mention,אלי' טארנער - אמרי שפר - Subscriber - Breslau,1,1428490257,1428490257,1,666,28.0,803.0
3136,3136,mention,אלי' טורלוך - אמרי שפר - Subscriber - Karlsruhe,1,1428490257,1428490257,1,667,110.0,803.0
3137,3137,mention,אלעזר בער פורכהיים - אמרי שפר - Subscriber - Fürth,1,1428490257,1428490257,1,683,76.0,803.0
3138,3138,mention,אמסאן היימאן - אמרי שפר - Subscriber - Stuttgart,1,1428490257,1428490257,1,688,247.0,803.0
3139,3139,mention,"אנשיל ב""ר יוסף ליב נייאבורג - אמרי שפר - Subscriber - Fürth",1,1428490257,1428490257,1,692,76.0,803.0
3140,3140,mention,אנשיל גונציהויזען - אמרי שפר - Subscriber - Hechingen,1,1428490257,1428490257,1,693,93.0,803.0
3141,3141,mention,אנשל לוי - אמרי שפר - Subscriber - Karlsruhe,1,1428490257,1428490257,1,695,110.0,803.0
3142,3142,mention,"Hönig, Aaron - אמרי שפר - Subscriber - Vienna",1,1428490257,1428490257,1,227,273.0,803.0
3143,3143,mention,"Liebmann, Aaron - אמרי שפר - Subscriber - Hechingen",1,1428490257,1428490257,1,331,93.0,803.0
3144,3144,mention,אראן פאלאק - אמרי שפר - Subscriber - Vienna,1,1428490257,1428490257,1,701,273.0,803.0
3145,3145,mention,אראן פריעדלענדער - אמרי שפר - Subscriber - Kolin,1,1428490257,1428490257,1,702,116.0,803.0
